cases,deaths,population,high_risk_2w,current_date,first_date,country
0.599721415003068,-0.19799587524840537,-0.6260542446958205,True,2020-09-20,2020-03-19,GU
-0.042891586141093216,-0.19799587524840537,-0.6260542446958205,True,2020-08-18,2020-03-19,GU
5.389006989568043,-0.19799587524840537,-0.6130827875063387,True,2020-11-07,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-11-20,2020-03-19,PF
1.0968371328693058,-0.19799587524840537,-0.6260542446958205,True,2020-09-04,2020-03-19,GU
2.951927494662828,-0.19799587524840537,-0.6130827875063387,True,2020-11-27,2020-03-19,PF
0.599721415003068,-0.19799587524840537,-0.6260542446958205,True,2020-09-20,2020-03-19,GU
0.1632295651692981,-0.19799587524840537,-0.6260542446958205,True,2020-11-30,2020-03-19,GU
1.1817105481147612,1.0020908260577537,-0.6260542446958205,True,2020-10-27,2020-03-19,GU
16.50742438672268,3.4022642286700724,-0.6130827875063387,True,2020-11-04,2020-03-19,PF
1.3029582841796972,0.20203302518698105,-0.6260542446958205,True,2020-10-21,2020-03-19,GU
0.8422168871329401,-0.19799587524840537,-0.6260542446958205,True,2020-10-13,2020-03-19,GU
0.939215075984889,0.6020619256223675,-0.6130827875063387,True,2020-11-28,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-07,2020-03-19,PF
0.39360026369267664,-0.19799587524840537,-0.6260542446958205,True,2020-08-29,2020-03-19,GU
-0.042891586141093216,-0.19799587524840537,-0.6130827875063387,True,2020-08-18,2020-03-19,PF
0.39360026369267664,-0.19799587524840537,-0.6260542446958205,True,2020-08-29,2020-03-19,GU
-0.06714113335408044,-0.19799587524840537,-0.6130827875063387,True,2020-09-08,2020-03-19,PF
-0.2732622846644718,1.0020908260577537,-0.6260542446958205,True,2020-10-18,2020-03-19,GU
1.6909510395874927,0.20203302518698105,-0.6130827875063387,True,2020-11-22,2020-03-19,PF
-0.22476319023849733,-0.19799587524840537,-0.6130827875063387,True,2020-08-22,2020-03-19,PF
-0.10351545417356126,-0.19799587524840537,-0.6260542446958205,True,2020-08-07,2020-03-19,GU
1.0968371328693058,-0.19799587524840537,-0.6260542446958205,True,2020-09-04,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-11-03,2020-03-19,GU
9.050688618729112,1.0020908260577537,-0.6130827875063387,True,2020-10-30,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-05,2020-03-19,PF
0.4420993581186511,0.20203302518698105,-0.6260542446958205,True,2020-09-05,2020-03-19,GU
0.660345283035536,0.6020619256223675,-0.6260542446958205,True,2020-08-26,2020-03-19,GU
7.413844181852475,2.202177527363913,-0.6130827875063387,True,2020-10-28,2020-03-19,PF
0.1632295651692981,0.6020619256223675,-0.6260542446958205,True,2020-11-21,2020-03-19,GU
0.2723525276277406,0.20203302518698105,-0.6260542446958205,True,2020-09-10,2020-03-19,GU
0.878591207952421,0.20203302518698105,-0.6260542446958205,True,2020-11-13,2020-03-19,GU
0.6360957358225487,-0.19799587524840537,-0.6260542446958205,True,2020-10-15,2020-03-19,GU
0.8058425663134593,0.6020619256223675,-0.6260542446958205,True,2020-10-11,2020-03-19,GU
16.50742438672268,3.4022642286700724,-0.6130827875063387,True,2020-11-04,2020-03-19,PF
-0.10351545417356126,-0.19799587524840537,-0.6260542446958205,True,2020-08-07,2020-03-19,GU
-0.10351545417356126,-0.19799587524840537,-0.6260542446958205,True,2020-08-07,2020-03-19,GU
-0.2732622846644718,0.20203302518698105,-0.6260542446958205,True,2020-10-30,2020-03-19,GU
0.8422168871329401,-0.19799587524840537,-0.6260542446958205,True,2020-10-13,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-09-27,2020-03-19,PF
0.599721415003068,-0.19799587524840537,-0.6260542446958205,True,2020-09-20,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-05,2020-03-19,PF
-0.042891586141093216,-0.19799587524840537,-0.6130827875063387,True,2020-08-18,2020-03-19,PF
0.8422168871329401,-0.19799587524840537,-0.6260542446958205,True,2020-10-13,2020-03-19,GU
0.7573434718874849,-0.19799587524840537,-0.6260542446958205,True,2020-10-24,2020-03-19,GU
0.999838944017357,0.20203302518698105,-0.6260542446958205,True,2020-08-21,2020-03-19,GU
0.8907159815589145,0.6020619256223675,-0.6130827875063387,True,2020-09-12,2020-03-19,PF
0.2966020748407278,-0.19799587524840537,-0.6130827875063387,True,2020-09-21,2020-03-19,PF
0.9513398495913826,0.6020619256223675,-0.6260542446958205,True,2020-11-06,2020-03-19,GU
0.30872684844722137,-0.19799587524840537,-0.6260542446958205,True,2020-09-01,2020-03-19,GU
2.648808154500488,-0.19799587524840537,-0.6130827875063387,True,2020-11-08,2020-03-19,PF
0.4420993581186511,0.20203302518698105,-0.6260542446958205,True,2020-09-05,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-09-06,2020-03-19,GU
5.752750197762851,0.20203302518698105,-0.6130827875063387,True,2020-10-13,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-11-24,2020-03-19,PF
0.8907159815589145,0.20203302518698105,-0.6260542446958205,True,2020-10-14,2020-03-19,GU
-0.006517265321612395,-0.19799587524840537,-0.6260542446958205,True,2020-08-19,2020-03-19,GU
0.4784736789381319,-0.19799587524840537,-0.6130827875063387,True,2020-10-18,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-05,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-11-09,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-11-20,2020-03-19,PF
0.4299745845121575,-0.19799587524840537,-0.6260542446958205,True,2020-10-19,2020-03-19,GU
1.6909510395874927,0.20203302518698105,-0.6130827875063387,True,2020-10-17,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-11-23,2020-03-19,GU
1.0240884912303443,0.6020619256223675,-0.6260542446958205,True,2020-10-02,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-08-19,2020-03-19,PF
-0.006517265321612395,-0.19799587524840537,-0.6260542446958205,True,2020-08-19,2020-03-19,GU
0.1632295651692981,1.4021197264931402,-0.6260542446958205,True,2020-09-29,2020-03-19,GU
-0.10351545417356126,-0.19799587524840537,-0.6260542446958205,True,2020-08-05,2020-03-19,GU
4.600896705145958,0.20203302518698105,-0.6130827875063387,True,2020-10-10,2020-03-19,PF
4.600896705145958,0.20203302518698105,-0.6130827875063387,True,2020-10-10,2020-03-19,PF
0.3693507164796894,-0.19799587524840537,-0.6260542446958205,True,2020-11-24,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-11-29,2020-03-19,GU
0.7088443774615104,-0.19799587524840537,-0.6260542446958205,True,2020-10-20,2020-03-19,GU
0.3693507164796894,-0.19799587524840537,-0.6260542446958205,True,2020-08-23,2020-03-19,GU
1.0847123592628123,0.20203302518698105,-0.6260542446958205,True,2020-08-28,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-11-23,2020-03-19,GU
0.4299745845121575,-0.19799587524840537,-0.6260542446958205,True,2020-10-19,2020-03-19,GU
-0.26113751105797817,-0.19799587524840537,-0.6260542446958205,True,2020-08-08,2020-03-19,GU
0.8058425663134593,0.6020619256223675,-0.6260542446958205,True,2020-10-11,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-09-06,2020-03-19,GU
0.8422168871329401,-0.19799587524840537,-0.6260542446958205,True,2020-10-13,2020-03-19,GU
1.836448322865416,0.20203302518698105,-0.6130827875063387,True,2020-10-03,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-20,2020-03-19,PF
0.9755893968043698,1.0020908260577537,-0.6260542446958205,True,2020-11-25,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-10-03,2020-03-19,GU
0.7573434718874849,-0.19799587524840537,-0.6260542446958205,True,2020-10-24,2020-03-19,GU
0.2966020748407278,-0.19799587524840537,-0.6130827875063387,True,2020-09-21,2020-03-19,PF
7.413844181852475,2.202177527363913,-0.6130827875063387,True,2020-10-28,2020-03-19,PF
3.4611679861355595,1.8021486269285265,-0.6130827875063387,True,2020-11-25,2020-03-19,PF
0.1389800179563109,0.20203302518698105,-0.6260542446958205,True,2020-10-29,2020-03-19,GU
0.8422168871329401,-0.19799587524840537,-0.6260542446958205,True,2020-10-13,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-09-26,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-08-20,2020-03-19,GU
-0.10351545417356126,-0.19799587524840537,-0.6260542446958205,True,2020-08-05,2020-03-19,GU
8.189829692668066,0.20203302518698105,-0.6130827875063387,True,2020-10-24,2020-03-19,PF
-0.10351545417356126,-0.19799587524840537,-0.6260542446958205,True,2020-08-16,2020-03-19,GU
-0.006517265321612395,-0.19799587524840537,-0.6260542446958205,True,2020-08-19,2020-03-19,GU
0.999838944017357,0.20203302518698105,-0.6260542446958205,True,2020-08-21,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-11-26,2020-03-19,GU
-0.2732622846644718,0.20203302518698105,-0.6260542446958205,True,2020-10-26,2020-03-19,GU
-0.1762640958125229,-0.19799587524840537,-0.6260542446958205,True,2020-08-06,2020-03-19,GU
0.1632295651692981,-0.19799587524840537,-0.6260542446958205,True,2020-11-30,2020-03-19,GU
-0.26113751105797817,-0.19799587524840537,-0.6260542446958205,True,2020-08-08,2020-03-19,GU
0.1632295651692981,0.6020619256223675,-0.6260542446958205,True,2020-11-21,2020-03-19,GU
0.2844773012342342,-0.19799587524840537,-0.6130827875063387,True,2020-09-02,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-08-28,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-11-26,2020-03-19,GU
0.9755893968043698,1.0020908260577537,-0.6260542446958205,True,2020-11-25,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-11-09,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-09-21,2020-03-19,GU
0.1632295651692981,1.4021197264931402,-0.6260542446958205,True,2020-09-29,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-09-27,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-09,2020-03-19,PF
0.6360957358225487,-0.19799587524840537,-0.6260542446958205,True,2020-10-15,2020-03-19,GU
0.5512223205770935,-0.19799587524840537,-0.6260542446958205,True,2020-09-27,2020-03-19,GU
0.2723525276277406,0.20203302518698105,-0.6260542446958205,True,2020-09-24,2020-03-19,GU
0.24810298041475334,-0.19799587524840537,-0.6130827875063387,True,2020-08-27,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-26,2020-03-19,PF
0.3693507164796894,-0.19799587524840537,-0.6260542446958205,True,2020-11-24,2020-03-19,GU
1.0240884912303443,0.6020619256223675,-0.6260542446958205,True,2020-10-02,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-12,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-10-03,2020-03-19,GU
0.1389800179563109,0.20203302518698105,-0.6260542446958205,True,2020-10-29,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-11-10,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-09-07,2020-03-19,PF
0.7452186982809913,-0.19799587524840537,-0.6130827875063387,True,2020-09-10,2020-03-19,PF
3.4611679861355595,1.8021486269285265,-0.6130827875063387,True,2020-11-25,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-10-12,2020-03-19,GU
-0.2732622846644718,0.20203302518698105,-0.6260542446958205,True,2020-10-30,2020-03-19,GU
0.2844773012342342,-0.19799587524840537,-0.6130827875063387,True,2020-09-02,2020-03-19,PF
2.333564040731654,0.20203302518698105,-0.6260542446958205,True,2020-10-31,2020-03-19,GU
0.1632295651692981,-0.19799587524840537,-0.6260542446958205,True,2020-11-30,2020-03-19,GU
0.2966020748407278,-0.19799587524840537,-0.6130827875063387,True,2020-09-21,2020-03-19,PF
1.0240884912303443,-0.19799587524840537,-0.6130827875063387,True,2020-09-01,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-11-23,2020-03-19,GU
-0.2732622846644718,1.0020908260577537,-0.6260542446958205,True,2020-10-18,2020-03-19,GU
0.2966020748407278,-0.19799587524840537,-0.6130827875063387,True,2020-09-21,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-09-07,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-09-25,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-05,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-09-07,2020-03-19,PF
0.24810298041475334,0.6020619256223675,-0.6260542446958205,True,2020-11-27,2020-03-19,GU
1.3029582841796972,0.20203302518698105,-0.6260542446958205,True,2020-10-21,2020-03-19,GU
0.2844773012342342,-0.19799587524840537,-0.6130827875063387,True,2020-09-02,2020-03-19,PF
1.1817105481147612,1.0020908260577537,-0.6260542446958205,True,2020-10-27,2020-03-19,GU
1.0240884912303443,0.6020619256223675,-0.6260542446958205,True,2020-10-02,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-25,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-11,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-31,2020-03-19,PF
0.30872684844722137,-0.19799587524840537,-0.6260542446958205,True,2020-09-01,2020-03-19,GU
0.24810298041475334,-0.19799587524840537,-0.6130827875063387,True,2020-08-27,2020-03-19,PF
0.2723525276277406,0.20203302518698105,-0.6260542446958205,True,2020-09-24,2020-03-19,GU
2.927677947449841,0.20203302518698105,-0.6130827875063387,True,2020-10-06,2020-03-19,PF
-0.10351545417356126,-0.19799587524840537,-0.6130827875063387,True,2020-09-22,2020-03-19,PF
0.24810298041475334,-0.19799587524840537,-0.6130827875063387,True,2020-08-27,2020-03-19,PF
0.7694682454939785,0.6020619256223675,-0.6260542446958205,True,2020-10-16,2020-03-19,GU
-0.06714113335408044,-0.19799587524840537,-0.6130827875063387,True,2020-09-08,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-08-19,2020-03-19,PF
0.39360026369267664,-0.19799587524840537,-0.6260542446958205,True,2020-10-10,2020-03-19,GU
1.6909510395874927,0.20203302518698105,-0.6130827875063387,True,2020-10-17,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-09-13,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-09-25,2020-03-19,GU
0.2966020748407278,-0.19799587524840537,-0.6130827875063387,True,2020-09-21,2020-03-19,PF
0.4299745845121575,-0.19799587524840537,-0.6260542446958205,True,2020-10-19,2020-03-19,GU
0.49059845254462553,0.20203302518698105,-0.6260542446958205,True,2020-08-22,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-19,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-09-07,2020-03-19,GU
4.758518762030375,1.0020908260577537,-0.6130827875063387,True,2020-11-18,2020-03-19,PF
0.1632295651692981,0.6020619256223675,-0.6260542446958205,True,2020-11-21,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-11-01,2020-03-19,PF
1.0847123592628123,0.20203302518698105,-0.6260542446958205,True,2020-08-28,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-09-07,2020-03-19,PF
3.4611679861355595,1.8021486269285265,-0.6130827875063387,True,2020-11-25,2020-03-19,PF
-0.042891586141093216,-0.19799587524840537,-0.6260542446958205,True,2020-08-18,2020-03-19,GU
0.7937177927069656,-0.19799587524840537,-0.6260542446958205,True,2020-10-23,2020-03-19,GU
1.3029582841796972,0.20203302518698105,-0.6260542446958205,True,2020-10-21,2020-03-19,GU
0.6360957358225487,-0.19799587524840537,-0.6260542446958205,True,2020-10-15,2020-03-19,GU
0.660345283035536,0.6020619256223675,-0.6260542446958205,True,2020-08-26,2020-03-19,GU
0.7573434718874849,-0.19799587524840537,-0.6260542446958205,True,2020-10-24,2020-03-19,GU
1.0847123592628123,0.20203302518698105,-0.6260542446958205,True,2020-08-28,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-09-28,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-11,2020-03-19,PF
2.951927494662828,-0.19799587524840537,-0.6130827875063387,True,2020-11-27,2020-03-19,PF
3.255046834825168,1.0020908260577537,-0.6130827875063387,True,2020-11-12,2020-03-19,PF
3.6309148166264698,0.6020619256223675,-0.6130827875063387,True,2020-10-15,2020-03-19,PF
0.7088443774615104,-0.19799587524840537,-0.6260542446958205,True,2020-10-20,2020-03-19,GU
0.7088443774615104,-0.19799587524840537,-0.6260542446958205,True,2020-10-20,2020-03-19,GU
0.2723525276277406,0.20203302518698105,-0.6260542446958205,True,2020-09-24,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-11-24,2020-03-19,PF
2.309314493518667,0.20203302518698105,-0.6130827875063387,True,2020-11-29,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-10-07,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-08-19,2020-03-19,PF
0.5512223205770935,-0.19799587524840537,-0.6260542446958205,True,2020-09-27,2020-03-19,GU
5.752750197762851,0.20203302518698105,-0.6130827875063387,True,2020-10-13,2020-03-19,PF
0.3693507164796894,-0.19799587524840537,-0.6260542446958205,True,2020-11-24,2020-03-19,GU
0.599721415003068,-0.19799587524840537,-0.6260542446958205,True,2020-09-20,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-08-20,2020-03-19,GU
-0.26113751105797817,-0.19799587524840537,-0.6260542446958205,True,2020-08-08,2020-03-19,GU
-0.2732622846644718,-0.19799587524840537,-0.6260542446958205,True,2020-09-28,2020-03-19,GU
0.1632295651692981,-0.19799587524840537,-0.6130827875063387,True,2020-09-05,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-09-30,2020-03-19,PF
-0.2732622846644718,-0.19799587524840537,-0.6130827875063387,True,2020-11-09,2020-03-19,PF
0.22385343320176615,-0.19799587524840537,-0.6260542446958205,True,2020-11-15,2020-03-19,GU
